,0
0,110102019011
1,111
2,右内西街社区居委会
0,110102019012
1,111
2,右内后身社区居委会
0,110102019013
1,111
2,光源里社区居委会
0,110102019014
1,111
2,半步桥社区居委会
0,110102019015
1,111
2,自新路社区居委会
0,110102019016
1,111
2,里仁街社区居委会
0,110102019017
1,111
2,万博苑社区居委会
0,110102019018
1,111
2,清芷园社区居委会
0,110102019019
1,111
2,平原里北区社区居民委员会
0,110102019020
1,111
2,平原里南区社区居民委员会
0,110102019000
1,白纸坊街道办事处
0,110102020001
1,111
2,鸭子桥社区居委会
0,110102020002
1,111
2,青年湖社区居委会
0,110102020003
1,111
2,椿树馆社区居委会
0,110102020004
1,111
2,白菜湾社区居委会
0,110102020005
1,111
2,车站东街社区居委会
0,110102020006
1,111
2,车站西街社区居委会
0,110102020007
1,111
2,车站西街十五号院社区居委会
0,110102020008
1,111
2,红居南街社区居委会
0,110102020009
1,111
2,红居街社区居委会
0,110102020010
1,111
2,手帕口南街社区居委会
0,110102020011
1,111
2,朗琴园社区居委会
0,110102020012
1,111
2,红莲南里社区居委会
0,110102020013
1,111
2,红莲中里社区居委会
0,110102020014
1,111
2,红莲北里社区居委会
0,110102020015
1,111
2,湾子街社区居委会
0,110102020016
1,111
2,马连道社区居委会
0,110102020017
1,111
2,三义里社区居委会
0,110102020018
1,111
2,马连道中里社区居委会
0,110102020019
1,111
2,三义东里社区居委会
0,110102020020
1,111
2,莲花河社区居委会
0,110102020021
1,111
2,小马厂社区居委会
0,110102020022
1,111
2,天宁寺北里社区居委会
0,110102020023
1,111
2,天宁寺南里社区居委会
0,110102020024
1,111
2,手帕口北街社区居委会
0,110102020025
1,111
2,二热社区居委会
0,110102020026
1,111
2,乐城社区居委会
0,110102020027
1,111
2,荣丰社区居委会
0,110102020028
1,111
2,依莲轩社区居委会
0,110102020029
1,111
2,蝶翠华庭社区居委会
0,110102020030
1,111
2,中新佳园社区居委会
0,110102020031
1,111
2,茶马北街社区居民委员会
0,110102020032
1,111
2,茶马南街社区居民委员会
0,110102020033
1,111
2,广源社区居民委员会
0,110102020034
1,111
2,京铁和园社区居民委员会
0,110102020035
1,111
2,同乐园社区居民委员会
0,110102020000
1,广安门外街道办事处
0,110102000000
1,西城区
0,110105001024
1,111
2,南郎家园社区居委会
0,110105001025
1,111
2,北郎家园社区居委会
0,110105001026
1,111
2,永安里社区居委会
0,110105001027
1,111
2,光华里社区居委会
0,110105001028
1,111
2,建国里社区居委会
0,110105001029
1,111
2,秀水社区居委会
0,110105001033
1,111
2,北郎东社区居委会
0,110105001034
1,111
2,永安里东社区居委会
0,110105001035
1,111
2,大北家园社区居民委员会
0,110105001000
1,建外街道办事处
0,110105002024
1,111
2,体东社区居委会
0,110105002025
1,111
2,吉庆里社区居委会
0,110105002026
1,111
2,吉祥里社区居委会
0,110105002027
1,111
2,三丰里社区居委会
0,110105002028
1,111
2,雅宝里社区居委会
0,110105002029
1,111
2,天福园社区居委会
0,110105002030
1,111
2,芳草地社区居委会
0,110105002000
1,朝外街道办事处
0,110105003041
1,111
2,金台里社区居委会
0,110105003042
1,111
2,小庄社区居委会
0,110105003045
1,111
2,关东店北街社区居委会
0,110105003046
1,111
2,核桃园社区居委会
0,110105003047
1,111
2,呼家楼北社区居委会
0,110105003048
1,111
2,呼家楼南社区居委会
0,110105003049
1,111
2,金台社区居委会
0,110105003050
1,111
2,东大桥社区居委会
0,110105003051
1,111
2,关东店社区居委会
0,110105003052
1,111
2,新街社区居委会
0,110105003000
1,呼家楼街道办事处
0,110105004032
1,111
2,幸福一村社区居委会
0,110105004033
1,111
2,幸福二村社区居委会
0,110105004034
1,111
2,北三里社区居委会
0,110105004036
1,111
2,东三里社区居委会
0,110105004037
1,111
2,中三里社区居委会
0,110105004039
1,111
2,白家庄西里社区居委会
0,110105004040
1,111
2,中纺里社区居委会
0,110105004000
1,三里屯街道办事处
0,110105005048
1,111
2,新源里社区居委会
0,110105005049
1,111
2,三源里社区居委会
0,110105005050
1,111
2,顺源里社区居委会
0,110105005051
1,111
2,新源西里社区居委会
0,110105005052
1,111
2,静安里社区居委会
0,110105005053
1,111
2,左东里社区居委会
0,110105005054
1,111
2,左南里社区居委会
0,110105005055
1,111
2,左北里社区居委会
0,110105005056
1,111
2,曙光里社区居委会
0,110105005000
1,左家庄街道办事处
0,110105006034
1,111
2,西坝河南里社区居委会
0,110105006037
1,111
2,西坝河西里社区居委会
0,110105006038
1,111
2,西坝河中里社区居委会
0,110105006039
1,111
2,柳芳北里社区居委会
0,110105006040
1,111
2,柳芳南里社区居委会
0,110105006041
1,111
2,光熙门北里北社区居委会
0,110105006042
1,111
2,光熙门北里南社区居委会
0,110105006043
1,111
2,西坝河东里社区居委会
0,110105006044
1,111
2,光熙家园社区居委会
0,110105006000
1,香河园街道办事处
0,110105007039
1,111
2,胜古庄社区居委会
0,110105007040
1,111
2,樱花园社区居委会
0,110105007041
1,111
2,和平东街社区居委会
0,110105007042
1,111
2,砖角楼社区居委会
0,110105007043
1,111
2,和平家园社区居委会
0,110105007044
1,111
2,十四区社区居委会
0,110105007045
1,111
2,小黄庄社区居委会
0,110105007046
1,111
2,煤炭科技苑社区居委会
0,110105007047
1,111
2,胜古北社区居委会
0,110105007000
1,和平街街道办事处
0,110105008052
1,111
2,安贞里社区居委会
0,110105008053
1,111
2,安贞西里社区居委会
0,110105008054
1,111
2,安华里社区居委会
0,110105008055
1,111
2,安华西里社区居委会
0,110105008056
1,111
2,黄寺社区居委会
0,110105008057
1,111
2,裕民路社区居委会
0,110105008058
1,111
2,涌溪社区居委会
0,110105008059
1,111
2,五路居社区居委会
0,110105008060
1,111
2,安外社区居委会
0,110105008061
1,111
2,外管社区居委会
0,110105008000
1,安贞街道办事处
0,110105009046
1,111
2,安慧里社区居委会
0,110105009047
1,111
2,安慧里南社区居委会
0,110105009048
1,111
2,华严北里社区居委会
0,110105009049
1,111
2,华严北里西社区居委会
0,110105009050
1,111
2,安翔里社区居委会
0,110105009051
1,111
2,丝竹园社区居委会
0,110105009052
1,111
2,北辰东路社区居委会
0,110105009053
1,111
2,安苑里社区居委会
0,110105009054
1,111
2,京民社区居委会
0,110105009055
1,111
2,祁家豁子社区居委会
0,110105009056
1,111
2,安慧里北社区居民委员会
0,110105009057
1,111
2,民族园社区居民委员会
0,110105009058
1,111
2,安苑北里社区居民委员会
0,110105009000
1,亚运村街道办事处
0,110105010022
1,111
2,惠新苑社区居委会
0,110105010023
1,111
2,惠新北里社区居委会
0,110105010024
1,111
2,高原街社区居委会
0,110105010025
1,111
2,小关社区居委会
0,110105010026
1,111
2,惠新里社区居委会
0,110105010027
1,111
2,小关东街社区居委会
0,110105010028
1,111
2,惠新东街社区居委会
0,110105010000
1,小关街道办事处
0,110105011041
1,111
2,电子球场路社区居委会
0,110105011042
1,111
2,东路社区居委会
0,110105011043
1,111
2,红霞路社区居委会
0,110105011044
1,111
2,南路社区居委会
0,110105011045
1,111
2,中北路社区居委会
0,110105011046
1,111
2,大山子社区居委会
0,110105011047
1,111
2,高家园社区居委会
0,110105011048
1,111
2,怡思苑社区居委会
0,110105011049
1,111
2,驼房营西里社区居委会
0,110105011000
1,酒仙桥街道办事处
0,110105012021
1,111
2,枣营南里社区居委会
0,110105012022
1,111
2,枣营北里社区居委会
0,110105012023
1,111
2,霞光里社区居委会
0,110105012024
1,111
2,农展南里社区居委会
0,110105012025
1,111
2,朝阳公园社区居委会
0,110105012026
1,111
2,枣营社区居民委员会
0,110105012000
1,麦子店街道办事处
0,110105013027
1,111
2,一二条社区居委会
0,110105013028
1,111
2,三四条社区居委会
0,110105013029
1,111
2,中路北社区居委会
0,110105013030
1,111
2,中路南社区居委会
0,110105013031
1,111
2,水碓子社区居委会
0,110105013032
1,111
2,南北里社区居委会
0,110105013000
1,团结湖街道办事处
0,110105014053
1,111
2,十里堡北里社区居委会
0,110105014054
1,111
2,八里庄北里社区居委会
0,110105014055
1,111
2,八里庄南里社区居委会
0,110105014056
1,111
2,晨光社区居委会
0,110105014058
1,111
2,道家园社区居委会
0,110105014059
1,111
2,碧水园社区居委会
0,110105014060
1,111
2,甜水园社区居委会
0,110105014061
1,111
2,秀水园社区居委会
0,110105014062
1,111
2,六里屯北里社区居委会
0,110105014063
1,111
2,炫特家园社区居委会
0,110105014064
1,111
